DATE,HOMETEAM,PTS,FGA,FG%,3PA,3P%,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,AWAYTEAM,PTS,FGA,FG%,3PA,3P%,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,CLASS
03/19/2018,SAS,89,82,0.402,23,0.348,21,0.714,48,21,6,5,14,20,GSW,75,74,0.405,19,0.158,16,0.75,36,17,7,9,15,24,1
03/23/2018,SAS,124,92,0.511,17,0.412,27,0.852,49,21,9,7,13,25,UTA,120,88,0.489,28,0.393,29,0.793,34,24,10,3,15,23,1
03/25/2018,MIL,106,86,0.488,27,0.333,18,0.722,37,27,6,6,10,18,SAS,103,92,0.446,17,0.235,21,0.81,53,16,4,2,12,17,1
03/29/2018,SAS,103,81,0.42,31,0.419,30,0.733,48,22,13,6,16,18,OKC,99,85,0.435,30,0.367,21,0.667,43,19,11,3,15,23,1
04/01/2018,SAS,100,81,0.494,17,0.353,21,0.667,48,19,8,8,8,19,HOU,83,77,0.338,31,0.226,29,0.828,42,12,3,3,9,19,1
04/03/2018,LAC,113,82,0.451,16,0.313,43,0.791,47,21,8,2,14,23,SAS,110,88,0.443,24,0.333,28,0.857,39,24,13,10,12,29,1
04/07/2018,SAS,116,84,0.56,21,0.333,21,0.714,36,21,12,3,7,12,POR,105,88,0.477,28,0.393,11,0.909,40,18,4,5,13,17,1
04/09/2018,SAS,98,82,0.415,27,0.222,29,0.828,45,18,6,6,8,14,SAC,85,81,0.407,18,0.444,17,0.647,45,16,4,2,12,24,1
04/11/2018,NOP,122,88,0.591,19,0.263,19,0.684,51,30,11,5,19,20,SAS,98,92,0.402,24,0.333,19,0.842,38,22,9,1,17,17,1
10/18/2017,DET,102,96,0.427,26,0.346,12,0.917,47,24,14,3,8,21,CHA,90,73,0.397,30,0.3,29,0.793,47,16,4,3,17,15,1
10/23/2017,DET,86,85,0.388,30,0.2,19,0.737,39,14,5,2,14,21,PHI,97,75,0.467,24,0.375,24,0.75,49,25,11,0,21,24,-1
10/28/2017,LAC,87,84,0.333,38,0.395,22,0.727,51,19,6,6,18,18,DET,95,88,0.409,28,0.321,21,0.667,50,16,11,6,12,20,-1
10/29/2017,GSW,107,77,0.571,27,0.37,12,0.75,40,29,3,11,25,14,DET,115,93,0.462,27,0.444,17,1.0,37,22,16,0,13,9,-1
11/03/2017,DET,105,78,0.474,26,0.308,28,0.821,39,21,10,4,12,11,MIL,96,83,0.47,25,0.4,9,0.889,36,27,6,6,13,24,1
11/04/2017,DET,108,79,0.506,24,0.542,22,0.682,35,28,10,3,14,19,SAC,99,76,0.526,21,0.476,13,0.692,32,24,6,1,17,23,1
11/08/2017,DET,114,83,0.518,27,0.444,25,0.64,50,25,3,5,15,22,IND,97,88,0.432,24,0.292,18,0.778,38,22,8,3,15,24,1
11/10/2017,DET,111,89,0.438,30,0.4,27,0.778,51,23,7,5,17,18,ATL,104,89,0.494,24,0.333,11,0.727,45,28,11,7,15,21,1
11/12/2017,DET,112,87,0.483,28,0.5,20,0.7,54,24,2,5,13,17,MIA,103,90,0.433,37,0.351,16,0.75,39,25,8,5,9,22,1
11/15/2017,MIL,99,78,0.487,22,0.364,20,0.75,43,24,10,16,15,19,DET,95,85,0.353,37,0.405,23,0.87,45,23,7,3,16,20,1
11/17/2017,IND,107,89,0.438,28,0.536,21,0.667,51,22,4,5,10,13,DET,100,93,0.419,33,0.424,10,0.8,43,20,4,8,11,18,1
11/20/2017,DET,88,77,0.442,30,0.433,13,0.538,34,23,7,2,14,19,CLE,116,80,0.525,33,0.485,17,0.941,42,28,4,2,11,14,-1
11/24/2017,OKC,98,98,0.429,32,0.25,8,0.75,45,22,13,6,14,12,DET,99,84,0.464,37,0.378,9,0.778,43,22,6,5,20,17,-1
11/27/2017,BOS,108,77,0.519,33,0.485,21,0.571,36,27,2,4,17,23,DET,118,85,0.518,25,0.44,23,0.826,40,26,8,2,8,19,-1
11/29/2017,DET,131,89,0.573,28,0.464,21,0.762,44,31,11,6,19,22,PHX,107,84,0.464,22,0.318,28,0.786,37,21,11,4,19,19,1
12/02/2017,PHI,108,86,0.407,28,0.357,32,0.875,47,27,7,4,17,24,DET,103,78,0.436,31,0.29,32,0.813,36,20,8,2,16,27,1
12/06/2017,MIL,104,79,0.494,22,0.364,26,0.692,41,22,7,5,12,21,DET,100,87,0.414,30,0.333,27,0.667,46,20,5,0,11,20,1
12/08/2017,DET,98,92,0.413,27,0.444,19,0.526,49,20,8,2,11,17,GSW,102,81,0.481,26,0.269,22,0.773,45,29,5,15,14,19,-1
12/10/2017,DET,81,84,0.333,33,0.303,19,0.789,46,14,7,4,9,16,BOS,91,79,0.418,30,0.367,18,0.778,50,16,4,4,13,18,-1
12/12/2017,DET,84,79,0.354,25,0.36,22,0.864,40,17,7,2,20,16,DEN,103,79,0.506,30,0.333,14,0.929,44,27,8,3,17,15,-1
12/14/2017,ATL,91,70,0.457,31,0.355,26,0.615,34,28,6,6,16,12,DET,105,90,0.456,30,0.433,12,0.833,46,26,10,3,15,23,-1
12/15/2017,IND,98,87,0.402,30,0.3,25,0.76,51,21,6,4,13,15,DET,104,93,0.419,32,0.406,17,0.765,44,22,7,10,9,22,-1
12/17/2017,DET,114,89,0.472,34,0.5,16,0.813,39,27,11,3,13,17,ORL,110,85,0.482,33,0.515,17,0.647,40,27,6,4,16,16,1
12/20/2017,DAL,110,75,0.533,30,0.467,20,0.8,37,22,6,7,12,17,DET,93,77,0.429,24,0.292,22,0.909,38,19,4,2,12,19,1
12/26/2017,DET,107,82,0.5,34,0.353,16,0.813,46,26,5,1,10,17,IND,83,77,0.442,21,0.286,13,0.692,26,18,6,3,12,19,1
12/28/2017,ORL,102,82,0.451,26,0.423,17,1.0,48,22,10,3,18,17,DET,89,87,0.402,23,0.391,14,0.714,41,20,5,4,15,17,1
01/03/2018,MIA,111,84,0.512,34,0.5,11,0.727,41,29,6,3,12,16,DET,104,86,0.477,24,0.375,16,0.813,35,21,4,2,9,14,1
01/05/2018,PHI,114,90,0.489,30,0.467,13,0.923,55,29,5,4,12,17,DET,78,78,0.385,22,0.318,19,0.579,34,20,9,4,12,14,1
01/06/2018,DET,108,75,0.507,25,0.48,27,0.741,35,21,8,4,11,15,HOU,101,90,0.422,47,0.319,11,0.909,42,29,5,4,13,20,1
01/08/2018,NOP,112,82,0.561,22,0.273,21,0.667,41,31,7,9,16,18,DET,109,93,0.441,27,0.296,22,0.864,39,22,5,4,12,18,1
01/13/2018,CHI,107,87,0.483,36,0.472,9,0.667,40,27,10,8,14,11,DET,105,92,0.446,29,0.414,14,0.786,45,28,8,7,12,11,1
01/15/2018,DET,107,86,0.488,29,0.517,11,0.727,38,27,10,5,16,24,CHA,118,84,0.512,21,0.476,33,0.667,49,21,9,4,15,11,-1
01/24/2018,DET,95,97,0.392,31,0.226,18,0.667,57,23,10,7,19,16,UTA,98,96,0.396,31,0.323,16,0.75,44,24,11,9,14,15,-1
01/27/2018,DET,108,84,0.464,33,0.364,24,0.75,43,24,4,3,16,20,OKC,121,93,0.484,33,0.424,23,0.739,43,23,9,2,9,20,-1
01/28/2018,CLE,121,83,0.506,35,0.429,26,0.846,45,27,2,3,10,14,DET,104,95,0.421,36,0.389,13,0.769,43,31,5,6,6,23,1
01/30/2018,DET,125,93,0.527,23,0.391,28,0.643,47,30,12,5,10,27,CLE,114,84,0.452,35,0.371,32,0.781,41,24,2,5,15,22,1
02/01/2018,DET,104,76,0.461,25,0.28,37,0.73,41,20,8,4,7,19,MEM,102,96,0.417,31,0.258,14,1.0,49,22,3,3,9,24,1
02/03/2018,DET,111,84,0.524,26,0.346,17,0.824,49,23,7,5,17,12,MIA,107,91,0.484,36,0.389,7,0.714,33,30,13,4,11,14,1
02/05/2018,DET,111,88,0.5,30,0.5,12,0.667,51,36,7,4,14,14,POR,91,94,0.394,33,0.303,8,0.875,45,18,9,5,13,14,1
02/09/2018,DET,95,88,0.409,31,0.323,17,0.765,40,22,5,5,9,16,LAC,108,91,0.462,30,0.333,15,0.933,57,23,6,3,9,16,-1
02/11/2018,ATL,118,78,0.487,29,0.345,37,0.865,35,27,10,3,13,26,DET,115,83,0.458,33,0.394,33,0.788,40,30,6,4,15,28,1
02/12/2018,DET,103,95,0.368,35,0.257,32,0.75,54,18,5,3,14,19,NOP,118,100,0.44,34,0.412,16,1.0,53,31,6,7,11,25,-1
02/14/2018,DET,104,83,0.422,33,0.394,25,0.84,47,26,3,5,16,18,ATL,98,89,0.427,33,0.182,19,0.842,43,25,9,4,11,21,1
02/23/2018,DET,98,85,0.435,33,0.303,21,0.667,45,16,4,4,13,18,BOS,110,85,0.482,39,0.436,18,0.611,42,30,8,5,11,22,-1
02/25/2018,CHA,114,88,0.477,35,0.457,23,0.609,47,28,9,4,18,19,DET,98,85,0.494,18,0.222,14,0.714,41,23,4,2,17,22,1
02/28/2018,DET,110,95,0.442,29,0.31,22,0.773,57,26,9,0,9,20,MIL,87,73,0.384,24,0.333,28,0.821,35,16,7,3,13,20,1
03/02/2018,ORL,115,86,0.512,36,0.361,19,0.737,45,34,8,3,16,23,DET,106,92,0.435,29,0.414,24,0.583,43,22,10,1,14,17,1
03/03/2018,MIA,105,82,0.451,29,0.414,28,0.679,45,19,11,5,13,20,DET,96,89,0.416,24,0.292,21,0.714,46,18,8,2,18,23,1
03/05/2018,CLE,112,88,0.489,33,0.364,17,0.824,53,29,8,2,14,18,DET,90,87,0.391,34,0.353,15,0.667,40,17,9,6,11,22,1
03/09/2018,DET,99,81,0.469,27,0.333,18,0.778,50,22,8,9,16,13,CHI,83,93,0.355,31,0.29,10,0.8,42,19,11,0,13,19,1
03/13/2018,UTA,110,76,0.553,34,0.382,23,0.565,52,29,10,5,22,22,DET,79,80,0.375,25,0.2,19,0.737,32,14,14,4,17,23,1
03/15/2018,DEN,120,85,0.506,28,0.429,28,0.786,45,26,7,8,15,15,DET,113,92,0.478,27,0.519,17,0.647,41,30,8,4,11,20,1
03/17/2018,POR,100,87,0.437,31,0.258,18,0.889,49,23,8,8,11,17,DET,87,80,0.388,25,0.4,20,0.75,43,17,6,2,12,16,1
03/19/2018,SAC,90,88,0.455,23,0.261,9,0.444,39,23,7,3,13,21,DET,106,79,0.468,29,0.483,22,0.818,44,17,6,5,9,11,-1
03/20/2018,PHX,88,90,0.378,34,0.206,20,0.65,49,22,1,8,19,16,DET,115,97,0.443,36,0.417,16,0.875,50,22,12,14,8,16,-1
03/22/2018,HOU,100,99,0.354,51,0.235,28,0.643,52,19,9,3,12,19,DET,96,95,0.421,38,0.158,19,0.526,66,22,9,5,15,17,1
03/24/2018,DET,117,87,0.494,42,0.381,18,0.833,49,33,6,7,13,11,CHI,95,97,0.402,35,0.314,9,0.667,44,27,10,1,12,20,1
04/04/2018,DET,108,88,0.443,36,0.444,23,0.609,42,30,4,5,17,19,PHI,115,89,0.494,30,0.433,19,0.737,44,32,11,3,13,17,-1
04/06/2018,DET,113,92,0.5,30,0.4,17,0.529,49,24,6,4,11,19,DAL,106,92,0.435,39,0.333,18,0.722,46,26,7,5,12,20,1
04/08/2018,MEM,130,83,0.578,33,0.485,24,0.75,43,36,11,4,12,18,DET,117,93,0.409,47,0.489,23,0.783,38,30,10,0,12,18,1
04/11/2018,CHI,87,86,0.372,34,0.324,18,0.667,40,21,8,1,18,15,DET,119,89,0.528,35,0.429,10,1.0,47,27,12,4,11,21,-1
10/17/2017,CLE,102,83,0.458,22,0.227,25,0.84,50,19,3,4,17,25,BOS,99,88,0.409,32,0.25,25,0.76,46,24,11,4,10,24,1
10/18/2017,BOS,100,91,0.429,28,0.393,21,0.524,43,23,12,2,12,27,MIL,108,76,0.5,21,0.333,30,0.833,45,19,6,4,15,22,-1
10/20/2017,PHI,92,92,0.38,32,0.313,16,0.75,47,20,7,4,16,30,BOS,102,84,0.417,29,0.345,32,0.688,55,16,4,5,19,24,-1
10/26/2017,MIL,89,77,0.455,25,0.44,14,0.571,37,22,6,3,16,20,BOS,96,78,0.423,30,0.367,22,0.864,45,21,7,4,15,14,-1
10/28/2017,MIA,90,79,0.43,31,0.226,16,0.938,40,17,6,9,19,23,BOS,96,81,0.42,23,0.261,26,0.846,41,15,11,5,12,14,-1
11/01/2017,BOS,113,82,0.488,41,0.415,19,0.842,52,30,10,3,16,19,SAC,86,81,0.432,20,0.3,12,0.833,26,24,10,5,15,18,1
11/03/2017,OKC,94,87,0.402,35,0.371,14,0.786,48,20,4,7,12,18,BOS,101,84,0.429,28,0.464,24,0.667,49,23,6,2,10,14,-1
11/05/2017,ORL,88,91,0.363,29,0.207,18,0.889,45,18,4,4,13,19,BOS,104,89,0.438,33,0.333,20,0.75,54,26,10,1,13,21,-1
11/06/2017,ATL,107,81,0.481,26,0.5,20,0.8,36,24,8,4,14,22,BOS,110,81,0.481,36,0.389,22,0.818,42,28,3,3,13,21,-1
11/10/2017,BOS,90,84,0.357,31,0.29,25,0.84,49,15,6,5,13,26,CHA,87,80,0.388,22,0.273,33,0.576,47,20,5,7,14,21,1
11/16/2017,BOS,92,79,0.329,32,0.219,38,0.868,52,15,8,5,15,15,GSW,88,82,0.402,32,0.313,19,0.632,47,22,9,10,15,24,1
11/18/2017,ATL,99,78,0.474,24,0.375,20,0.8,35,24,7,1,13,19,BOS,110,82,0.476,34,0.471,20,0.8,41,21,9,6,15,22,-1
11/20/2017,DAL,102,96,0.406,33,0.212,20,0.85,45,18,7,3,11,22,BOS,110,84,0.452,36,0.361,26,0.808,53,24,8,4,17,24,-1
11/22/2017,MIA,104,81,0.494,28,0.357,16,0.875,48,20,3,4,16,22,BOS,98,84,0.417,26,0.346,27,0.704,37,19,11,4,11,19,1
11/24/2017,BOS,118,91,0.462,42,0.405,25,0.68,46,27,6,10,8,20,ORL,103,95,0.432,24,0.375,19,0.632,51,21,6,4,12,16,1
11/25/2017,IND,98,78,0.487,23,0.304,15,1.0,36,20,9,2,18,14,BOS,108,80,0.563,25,0.4,9,0.889,30,22,8,4,14,13,-1
11/30/2017,BOS,108,79,0.506,29,0.414,20,0.8,40,25,7,7,16,20,PHI,97,84,0.417,32,0.5,18,0.611,45,24,11,1,19,22,1
12/02/2017,BOS,116,80,0.525,31,0.452,23,0.783,31,32,8,6,9,16,PHX,111,101,0.475,24,0.292,11,0.727,47,24,8,1,10,19,1
12/04/2017,BOS,111,78,0.551,22,0.455,19,0.789,45,25,5,3,14,20,MIL,100,78,0.449,21,0.429,24,0.875,28,17,6,2,9,17,1
12/06/2017,BOS,97,87,0.414,34,0.353,17,0.765,53,25,8,8,11,15,DAL,90,86,0.395,28,0.321,17,0.765,45,19,7,5,9,12,1
12/11/2017,CHI,108,81,0.481,29,0.414,25,0.72,46,23,9,3,8,18,BOS,85,83,0.398,40,0.25,14,0.643,46,22,2,2,15,19,1
12/13/2017,BOS,124,79,0.595,25,0.44,24,0.792,30,29,10,7,13,20,DEN,118,91,0.495,28,0.321,26,0.731,48,22,8,4,15,20,1
12/15/2017,BOS,95,86,0.407,31,0.29,19,0.842,31,20,10,5,8,18,UTA,107,83,0.482,25,0.52,18,0.778,55,19,6,2,15,20,-1
12/16/2017,MEM,93,79,0.405,34,0.412,17,0.882,38,18,8,3,13,19,BOS,102,80,0.488,30,0.467,14,0.714,42,21,6,6,16,19,-1
12/18/2017,IND,111,79,0.468,21,0.333,38,0.789,38,14,12,3,12,16,BOS,112,79,0.557,26,0.615,14,0.571,38,26,6,4,19,31,-1
12/20/2017,BOS,89,80,0.375,32,0.406,21,0.762,44,18,5,5,10,22,MIA,90,75,0.44,28,0.357,25,0.56,46,23,6,3,12,16,-1
12/23/2017,BOS,117,92,0.478,32,0.375,21,0.81,46,29,9,5,5,18,CHI,92,86,0.395,19,0.368,25,0.68,51,24,4,2,15,16,1
12/27/2017,CHA,91,87,0.368,23,0.304,29,0.69,52,15,7,3,11,11,BOS,102,78,0.474,34,0.441,13,1.0,43,20,4,7,15,20,-1
12/28/2017,BOS,99,82,0.451,29,0.276,24,0.708,44,18,9,8,16,22,HOU,98,80,0.375,43,0.326,31,0.774,43,16,9,3,16,23,1
01/03/2018,BOS,102,92,0.446,36,0.333,11,0.727,52,27,9,2,15,20,CLE,88,89,0.348,32,0.25,18,1.0,48,16,6,7,14,17,1
01/11/2018,PHI,103,82,0.463,28,0.393,18,0.889,37,20,12,4,19,19,BOS,114,89,0.483,35,0.371,19,0.789,46,24,11,2,18,18,-1
01/16/2018,BOS,113,101,0.396,50,0.38,16,0.875,53,27,7,3,18,24,NOP,116,100,0.45,27,0.259,25,0.76,55,28,11,6,15,14,-1
01/18/2018,BOS,80,74,0.405,29,0.241,17,0.765,31,13,7,5,19,20,PHI,89,73,0.466,17,0.353,17,0.882,41,18,10,5,22,20,-1
01/21/2018,BOS,95,85,0.435,27,0.296,14,0.929,44,22,6,9,15,18,ORL,103,92,0.467,21,0.286,16,0.688,44,20,7,9,10,19,-1
01/24/2018,LAC,102,79,0.443,21,0.238,39,0.692,40,26,6,5,19,15,BOS,113,93,0.419,40,0.35,22,0.955,47,25,10,3,13,28,-1
01/27/2018,GSW,109,84,0.452,27,0.37,26,0.885,43,19,9,9,11,17,BOS,105,85,0.435,28,0.5,24,0.708,45,17,6,2,14,23,1
01/29/2018,DEN,110,93,0.452,33,0.303,21,0.762,47,31,4,3,10,14,BOS,111,91,0.473,36,0.472,10,0.8,40,28,4,6,9,19,-1
02/02/2018,BOS,119,89,0.506,24,0.458,20,0.9,42,26,8,3,11,23,ATL,110,80,0.425,31,0.355,34,0.912,36,21,6,4,12,18,1
02/04/2018,BOS,97,85,0.412,36,0.417,17,0.706,51,24,3,6,11,16,POR,96,91,0.396,31,0.419,14,0.786,46,21,4,9,8,17,1
02/09/2018,BOS,91,89,0.382,27,0.259,20,0.8,38,16,5,8,10,21,IND,97,83,0.446,20,0.25,22,0.818,53,18,6,5,13,20,-1
02/11/2018,BOS,99,89,0.404,38,0.263,22,0.773,43,22,3,4,14,14,CLE,121,84,0.536,30,0.533,20,0.75,41,22,7,6,11,20,-1
02/14/2018,BOS,119,97,0.433,31,0.484,21,0.952,46,24,4,7,8,31,LAC,129,88,0.5,29,0.379,33,0.909,43,26,5,5,7,21,-1
02/26/2018,BOS,109,86,0.453,37,0.324,27,0.704,44,25,5,5,8,23,MEM,98,78,0.436,23,0.217,32,0.781,40,27,4,2,10,22,1
02/28/2018,BOS,134,87,0.621,20,0.6,15,0.933,47,31,3,4,10,20,CHA,106,91,0.462,27,0.333,22,0.591,33,24,6,6,7,17,1
03/03/2018,HOU,123,87,0.448,49,0.388,30,0.867,40,24,11,5,10,21,BOS,120,91,0.484,24,0.542,21,0.905,38,22,6,3,13,21,1
03/05/2018,CHI,89,81,0.395,33,0.364,20,0.65,36,18,14,1,13,16,BOS,105,84,0.488,36,0.333,12,0.917,53,25,7,4,18,13,-1
03/11/2018,BOS,97,81,0.42,37,0.324,21,0.81,42,26,10,5,16,13,IND,99,81,0.481,22,0.545,10,0.9,39,26,9,7,18,20,-1
03/16/2018,ORL,83,87,0.391,28,0.179,11,0.909,40,14,12,7,15,23,BOS,92,82,0.378,26,0.346,28,0.75,55,16,7,6,18,17,-1
03/18/2018,NOP,108,82,0.5,18,0.333,25,0.8,44,33,9,5,10,13,BOS,89,87,0.402,26,0.346,20,0.5,44,17,8,3,12,21,1
03/20/2018,BOS,100,87,0.414,36,0.361,16,0.938,52,22,6,5,17,24,OKC,99,85,0.412,27,0.37,29,0.655,44,19,6,6,13,20,1
03/23/2018,POR,100,91,0.44,33,0.242,15,0.8,43,16,8,5,8,20,BOS,105,77,0.455,18,0.611,26,0.923,45,22,5,4,13,18,-1
03/25/2018,SAC,93,82,0.463,26,0.269,10,1.0,34,18,7,1,14,16,BOS,104,72,0.556,22,0.545,17,0.706,35,23,9,2,15,11,-1
03/26/2018,PHX,94,81,0.444,35,0.343,19,0.526,47,18,8,5,15,18,BOS,102,87,0.425,29,0.483,14,1.0,44,24,10,3,12,19,-1
03/28/2018,UTA,94,82,0.415,33,0.273,21,0.81,45,25,7,6,16,18,BOS,97,79,0.443,21,0.571,20,0.75,42,20,11,2,16,18,-1
04/03/2018,MIL,106,79,0.544,20,0.25,21,0.714,41,27,6,5,15,23,BOS,102,81,0.469,23,0.304,24,0.792,37,19,10,6,17,17,1
04/06/2018,BOS,111,81,0.556,34,0.412,17,0.412,46,35,9,6,18,15,CHI,104,86,0.465,30,0.467,17,0.588,43,25,15,0,17,22,1
04/08/2018,BOS,106,82,0.512,23,0.391,20,0.65,41,33,9,6,12,18,ATL,112,86,0.5,35,0.429,14,0.786,37,23,7,4,13,19,-1
10/18/2017,MEM,103,92,0.424,29,0.31,28,0.571,45,19,9,8,11,29,NOP,91,79,0.38,25,0.28,29,0.828,51,15,4,12,17,31,1
10/20/2017,NOP,120,98,0.459,36,0.444,22,0.636,51,26,8,4,17,19,GSW,128,92,0.511,41,0.439,20,0.8,49,29,6,8,18,23,-1
10/24/2017,POR,103,88,0.375,29,0.345,33,0.818,63,17,7,7,18,22,NOP,93,76,0.395,30,0.3,32,0.75,42,17,5,7,17,26,1
10/26/2017,SAC,106,81,0.469,20,0.35,25,0.92,34,25,7,5,12,17,NOP,114,86,0.488,32,0.406,23,0.739,47,22,5,3,15,24,-1
10/28/2017,NOP,123,95,0.516,33,0.394,16,0.75,47,33,10,4,11,20,CLE,101,78,0.462,32,0.375,23,0.739,37,19,8,2,18,19,1
10/30/2017,NOP,99,85,0.459,28,0.25,18,0.778,43,30,9,5,19,22,ORL,115,85,0.506,34,0.471,18,0.722,43,27,10,1,16,19,-1
11/03/2017,DAL,94,88,0.386,34,0.265,22,0.773,47,19,4,7,15,24,NOP,99,89,0.404,29,0.241,26,0.769,53,23,9,4,12,22,-1
11/04/2017,CHI,90,99,0.354,42,0.262,12,0.75,58,23,10,5,17,19,NOP,96,87,0.402,31,0.29,22,0.773,52,23,9,4,13,9,-1
11/07/2017,IND,112,93,0.473,24,0.375,18,0.833,41,19,4,4,10,21,NOP,117,87,0.506,35,0.4,22,0.682,43,23,6,5,12,18,-1
11/11/2017,NOP,111,80,0.538,16,0.375,24,0.792,51,26,7,4,23,19,LAC,103,86,0.407,26,0.385,27,0.852,37,16,12,1,11,24,1
11/13/2017,NOP,106,75,0.547,33,0.394,17,0.647,38,31,10,5,19,13,ATL,105,87,0.46,36,0.472,9,0.889,36,25,14,1,16,18,1
11/17/2017,DEN,146,89,0.629,35,0.514,21,0.762,48,37,5,4,14,15,NOP,114,91,0.527,33,0.364,10,0.6,29,32,2,0,13,19,1
11/20/2017,NOP,114,80,0.513,25,0.28,32,0.781,49,26,8,3,19,22,OKC,107,89,0.427,35,0.314,26,0.769,40,22,14,2,14,25,1
11/24/2017,PHX,91,94,0.394,20,0.1,18,0.833,48,12,9,6,16,18,NOP,115,91,0.495,27,0.333,22,0.727,49,29,10,4,15,18,-1
11/25/2017,GSW,110,94,0.415,33,0.303,27,0.815,44,30,11,6,9,24,NOP,95,84,0.405,31,0.355,23,0.696,45,24,2,9,17,24,1
12/01/2017,UTA,114,85,0.494,30,0.4,25,0.72,46,25,7,3,7,15,NOP,108,87,0.483,30,0.5,15,0.6,42,28,4,7,10,20,1
12/02/2017,POR,116,105,0.448,35,0.314,11,1.0,44,20,6,3,4,17,NOP,123,86,0.523,31,0.484,25,0.72,48,22,2,3,10,16,-1
12/04/2017,NOP,115,91,0.495,39,0.41,15,0.6,47,33,11,4,21,26,GSW,125,87,0.517,33,0.485,27,0.704,40,36,14,5,16,17,-1
12/06/2017,NOP,123,86,0.535,31,0.387,29,0.655,49,28,4,5,11,19,DEN,114,94,0.436,35,0.457,22,0.727,40,22,7,4,9,21,1
12/08/2017,NOP,109,89,0.461,28,0.357,19,0.895,35,19,7,3,17,14,SAC,116,97,0.485,30,0.433,14,0.643,46,21,12,4,17,21,-1
12/10/2017,NOP,131,80,0.575,24,0.625,32,0.75,33,31,11,9,14,21,PHI,124,96,0.458,29,0.31,30,0.9,47,26,5,4,17,29,1
12/11/2017,HOU,130,88,0.545,45,0.378,25,0.68,36,30,12,7,9,15,NOP,123,85,0.576,33,0.545,13,0.538,41,32,6,2,18,19,1
12/13/2017,NOP,115,80,0.563,25,0.52,15,0.8,41,35,5,8,21,16,MIL,108,95,0.463,27,0.296,19,0.632,38,23,14,5,9,13,1
12/15/2017,DEN,117,100,0.46,36,0.444,14,0.643,48,30,12,4,15,17,NOP,111,91,0.473,34,0.441,14,0.714,42,27,8,8,19,15,1
12/22/2017,ORL,97,85,0.424,20,0.2,29,0.724,40,16,7,2,14,19,NOP,111,86,0.5,30,0.333,24,0.625,48,23,10,2,15,25,-1
12/23/2017,MIA,94,85,0.424,32,0.313,15,0.8,38,18,4,3,13,19,NOP,109,73,0.534,25,0.6,19,0.842,37,27,5,10,14,20,-1
12/29/2017,NOP,120,85,0.494,31,0.258,32,0.875,31,28,8,6,8,19,DAL,128,83,0.554,39,0.564,18,0.778,43,27,5,4,15,23,-1
01/03/2018,UTA,98,84,0.452,32,0.219,17,0.882,36,23,12,1,14,21,NOP,108,82,0.5,30,0.467,12,1.0,42,23,8,2,20,18,-1
01/10/2018,MEM,105,88,0.42,19,0.263,32,0.813,50,21,7,5,9,26,NOP,102,77,0.442,35,0.314,34,0.676,40,20,5,7,12,26,1
01/12/2018,NOP,119,82,0.549,19,0.368,23,0.957,43,26,7,6,18,16,POR,113,101,0.446,42,0.286,14,0.786,39,24,13,6,11,22,1
01/17/2018,ATL,94,89,0.416,40,0.25,13,0.769,43,32,5,3,10,22,NOP,93,80,0.438,27,0.37,19,0.684,43,27,5,6,12,20,1
01/20/2018,NOP,111,78,0.5,27,0.259,32,0.813,41,23,6,5,10,15,MEM,104,82,0.451,35,0.429,16,0.938,44,22,2,1,14,29,1
01/22/2018,NOP,132,113,0.416,44,0.364,26,0.846,55,32,14,3,13,28,CHI,128,92,0.489,31,0.258,34,0.882,54,31,8,6,24,32,1
01/24/2018,CHA,96,85,0.424,21,0.286,31,0.581,49,16,5,6,14,23,NOP,101,87,0.448,26,0.346,18,0.778,42,26,6,10,15,19,-1
01/26/2018,NOP,115,82,0.537,27,0.407,21,0.762,42,36,8,5,15,26,HOU,113,78,0.462,36,0.333,35,0.829,35,22,10,2,12,23,1
01/28/2018,NOP,103,85,0.447,35,0.257,25,0.72,47,23,9,6,15,20,LAC,112,96,0.469,28,0.321,18,0.722,50,29,7,4,12,19,-1
01/30/2018,NOP,103,77,0.506,25,0.36,22,0.727,36,26,7,8,15,18,SAC,114,97,0.474,26,0.385,14,0.857,49,22,7,1,14,21,-1
02/02/2018,OKC,100,97,0.381,36,0.25,20,0.85,52,24,6,5,16,18,NOP,114,90,0.511,24,0.542,13,0.692,41,30,10,2,16,20,-1
02/05/2018,NOP,109,93,0.505,22,0.364,13,0.538,30,24,10,6,14,15,UTA,133,89,0.584,21,0.667,17,0.882,45,29,6,5,13,18,-1
02/09/2018,PHI,100,93,0.419,34,0.412,9,0.889,58,26,10,4,15,16,NOP,82,95,0.347,31,0.258,16,0.5,46,17,8,6,12,12,1
02/23/2018,NOP,124,108,0.444,31,0.258,24,0.833,56,27,9,13,15,18,MIA,123,108,0.463,18,0.333,26,0.654,58,26,12,5,13,23,1
02/25/2018,MIL,121,96,0.458,25,0.28,29,0.897,44,21,10,3,13,19,NOP,123,107,0.477,30,0.333,14,0.786,50,22,8,7,15,24,-1
02/26/2018,NOP,125,91,0.473,28,0.286,40,0.775,46,30,7,8,14,22,PHX,116,97,0.433,24,0.292,32,0.781,51,23,9,5,14,33,1
03/04/2018,DAL,109,90,0.444,23,0.435,25,0.76,43,25,5,2,12,20,NOP,126,91,0.538,26,0.462,21,0.762,47,27,9,4,11,21,-1
